open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2023-05-14 22:00:00,26906.62,26943.63,26870.42,26900.79,506.44623,2023-05-14 22:59:59.999,13627828.2493191,16915,254.89327,6858670.7570331,0
2023-05-14 23:00:00,26900.79,26928.53,26854.19,26917.62,596.35934,2023-05-14 23:59:59.999,16037327.1630264,17097,284.74594,7656864.0441384,0
2023-05-15 00:00:00,26917.61,26931.24,26726.0,26800.25,2062.76348,2023-05-15 00:59:59.999,55288146.3085865,53056,933.16112,25003818.4409107,0
2023-05-15 01:00:00,26800.25,27290.93,26780.0,27208.38,3347.54444,2023-05-15 01:59:59.999,90698600.0073841,75282,1835.01643,49703659.3492764,0
2023-05-15 02:00:00,27208.38,27253.52,27122.21,27162.07,2186.24335,2023-05-15 02:59:59.999,59429535.6782181,43386,1242.76241,33778567.5708073,0
2023-05-15 03:00:00,27162.07,27259.72,27161.0,27232.8,1207.60297,2023-05-15 03:59:59.999,32854745.2971241,30024,600.41517,16335474.9191063,0
2023-05-15 04:00:00,27232.8,27300.0,27180.01,27289.04,1579.04566,2023-05-15 04:59:59.999,42992592.12002,32671,840.85645,22897777.4164324,0
2023-05-15 05:00:00,27289.03,27380.0,27235.34,27335.52,2511.13618,2023-05-15 05:59:59.999,68541000.5017647,46627,1332.97446,36382547.5351874,0
2023-05-15 06:00:00,27335.52,27550.03,27312.38,27475.63,3954.95747,2023-05-15 06:59:59.999,108550688.4809564,75371,1932.85352,53054886.7571675,0
2023-05-15 07:00:00,27475.64,27498.02,27387.53,27407.48,1291.18769,2023-05-15 07:59:59.999,35429954.1392562,34056,478.76078,13137938.4312741,0
2023-05-15 08:00:00,27407.47,27448.0,27385.8,27434.67,1308.68361,2023-05-15 08:59:59.999,35877199.7233733,29736,653.23172,17908752.396139,0
2023-05-15 09:00:00,27434.67,27485.5,27335.0,27390.5,1426.13046,2023-05-15 09:59:59.999,39072065.1869485,31198,563.86303,15452153.0102738,0
2023-05-15 10:00:00,27390.51,27450.19,27351.01,27416.61,1065.59599,2023-05-15 10:59:59.999,29193017.6701191,21687,558.79102,15310799.5662582,0
2023-05-15 11:00:00,27416.61,27454.66,27315.55,27336.12,1193.94307,2023-05-15 11:59:59.999,32696341.1167317,30279,471.2849,12906763.8685468,0
2023-05-15 12:00:00,27336.12,27411.99,27330.8,27395.73,944.51959,2023-05-15 12:59:59.999,25847673.4985282,25386,422.00516,11549330.2687904,0
2023-05-15 13:00:00,27395.72,27450.0,27347.37,27374.25,1282.24467,2023-05-15 13:59:59.999,35127002.6486902,34483,578.13318,15838499.6170048,0
2023-05-15 14:00:00,27374.25,27534.0,27221.2,27404.71,2567.23613,2023-05-15 14:59:59.999,70220717.3070334,59522,1196.16042,32722783.4326551,0
2023-05-15 15:00:00,27404.71,27448.52,27366.12,27396.8,1222.97454,2023-05-15 15:59:59.999,33521899.774528,38693,482.8425,13234137.0373485,0
2023-05-15 16:00:00,27396.81,27586.0,27366.53,27482.65,2076.32467,2023-05-15 16:59:59.999,56999180.5279662,51140,1026.41658,28181950.1338358,0
2023-05-15 17:00:00,27482.66,27663.59,27416.53,27506.41,3148.20526,2023-05-15 17:59:59.999,86743579.949843,59890,1466.64178,40412297.1250038,0
2023-05-15 18:00:00,27506.42,27525.59,27381.47,27431.88,1432.72999,2023-05-15 18:59:59.999,39319635.1042605,34398,513.29766,14086570.9145806,0
2023-05-15 19:00:00,27431.88,27443.8,27317.9,27418.24,1039.91292,2023-05-15 19:59:59.999,28482882.6352794,32272,479.56512,13135154.9650915,0
2023-05-15 20:00:00,27418.24,27418.24,27331.66,27346.3,669.58747,2023-05-15 20:59:59.999,18324434.5961992,22215,338.5897,9267142.1622053,0
2023-05-15 21:00:00,27346.31,27386.05,27315.95,27362.45,636.66443,2023-05-15 21:59:59.999,17410481.0646004,17362,375.71426,10274485.9131337,0
2023-05-15 22:00:00,27362.45,27368.0,27250.26,27310.17,901.46521,2023-05-15 22:59:59.999,24620438.1323717,24319,425.13453,11611190.1559006,0
2023-05-15 23:00:00,27310.16,27317.79,27126.73,27162.14,1373.38408,2023-05-15 23:59:59.999,37391452.661791,32861,552.77441,15050956.3440834,0
2023-05-16 00:00:00,27162.15,27296.89,27082.99,27205.57,1477.27659,2023-05-16 00:59:59.999,40173658.7631443,38041,678.37844,18448874.7156625,0
2023-05-16 01:00:00,27205.56,27252.17,26852.11,27024.64,3830.42268,2023-05-16 01:59:59.999,103411749.3241442,74095,1777.15731,47997277.0954869,0
2023-05-16 02:00:00,27024.64,27089.0,26976.61,27080.49,1022.5571,2023-05-16 02:59:59.999,27627577.2024914,25366,503.91481,13615896.2818485,0
2023-05-16 03:00:00,27080.49,27145.3,27061.66,27130.0,1081.92788,2023-05-16 03:59:59.999,29322330.006567,20600,594.95241,16123968.5759443,0
2023-05-16 04:00:00,27130.02,27145.88,27080.0,27114.73,715.81049,2023-05-16 04:59:59.999,19407326.7443826,15182,341.05264,9247154.8468926,0
2023-05-16 05:00:00,27114.74,27157.86,27033.69,27061.55,805.05291,2023-05-16 05:59:59.999,21809310.6593453,21581,315.73787,8554352.1166929,0
2023-05-16 06:00:00,27061.54,27085.0,26993.71,27065.57,858.55119,2023-05-16 06:59:59.999,23221528.8305232,24531,347.68009,9403797.2388058,0
2023-05-16 07:00:00,27065.57,27252.59,27062.55,27252.58,1705.48229,2023-05-16 07:59:59.999,46368351.8659113,43203,906.13893,24635387.6620839,0
2023-05-16 08:00:00,27252.58,27286.08,27095.4,27202.22,1672.34022,2023-05-16 08:59:59.999,45506345.1407452,33743,804.88406,21908004.0619125,0
2023-05-16 09:00:00,27202.21,27221.43,27071.88,27092.56,1690.39248,2023-05-16 09:59:59.999,45879631.6717056,34893,811.30347,22020080.8107706,0
2023-05-16 10:00:00,27092.55,27110.06,26987.02,27013.92,1896.77266,2023-05-16 10:59:59.999,51280615.6072673,39357,748.93661,20249977.9547868,0
2023-05-16 11:00:00,27013.93,27126.98,26996.82,27059.03,1259.52205,2023-05-16 11:59:59.999,34090502.3241019,29567,564.55415,15278861.3411541,0
2023-05-16 12:00:00,27059.03,27137.69,26976.95,27060.0,1841.76607,2023-05-16 12:59:59.999,49845202.6902058,44841,940.82746,25464211.3516303,0
2023-05-16 13:00:00,27060.0,27128.21,26976.09,26984.84,1762.15706,2023-05-16 13:59:59.999,47661484.544734,41986,892.42472,24141923.2707801,0
2023-05-16 14:00:00,26984.84,27042.39,26900.0,26982.79,2126.62309,2023-05-16 14:59:59.999,57357168.4079793,49742,983.48019,26524531.7547707,0
2023-05-16 15:00:00,26982.8,27090.77,26980.02,27038.02,1455.15109,2023-05-16 15:59:59.999,39337647.7442619,38995,839.47347,22693366.9467869,0
2023-05-16 16:00:00,27038.01,27151.51,26981.48,27052.83,1346.99992,2023-05-16 16:59:59.999,36430046.8461744,37391,675.29076,18265703.8893138,0
2023-05-16 17:00:00,27052.84,27100.0,26959.46,27086.56,1353.71446,2023-05-16 17:59:59.999,36589888.4495636,40326,660.9402,17866038.9984886,0
2023-05-16 18:00:00,27086.56,27116.92,27000.57,27051.78,1435.44912,2023-05-16 18:59:59.999,38815034.6772556,35318,765.14339,20689557.6507908,0
2023-05-16 19:00:00,27051.79,27071.98,26880.0,26933.05,1155.54439,2023-05-16 19:59:59.999,31185079.038516,34237,509.93562,13762114.2733969,0
2023-05-16 20:00:00,26933.06,26993.45,26897.34,26951.41,864.34377,2023-05-16 20:59:59.999,23302593.8122002,28354,412.79057,11128462.4132688,0
2023-05-16 21:00:00,26951.41,27049.0,26923.12,27012.97,835.17918,2023-05-16 21:59:59.999,22547969.6824603,28017,388.04565,10474349.2552611,0
2023-05-16 22:00:00,27012.98,27039.99,26975.71,26998.36,531.08583,2023-05-16 22:59:59.999,14344292.0830985,17318,223.08685,6025136.3912409,0
2023-05-16 23:00:00,26998.37,27049.74,26962.13,27033.84,546.33199,2023-05-16 23:59:59.999,14758068.4842542,18958,284.86965,7695326.1583641,0
2023-05-17 00:00:00,27033.85,27115.0,26982.93,27098.59,983.05573,2023-05-17 00:59:59.999,26600787.2949639,31295,592.43875,16031872.2035071,0
2023-05-17 01:00:00,27098.58,27238.55,27058.61,27170.77,1800.20541,2023-05-17 01:59:59.999,48881190.1929371,41618,1052.37299,28571890.1980398,0
2023-05-17 02:00:00,27170.78,27191.58,27062.66,27065.15,899.9553,2023-05-17 02:59:59.999,24415971.6192709,28074,402.69252,10926213.73443,0
2023-05-17 03:00:00,27065.15,27131.7,27041.0,27060.04,782.44402,2023-05-17 03:59:59.999,21194799.8526994,27705,375.92413,10182957.6283141,0
2023-05-17 04:00:00,27060.05,27100.0,27055.09,27072.5,596.52444,2023-05-17 04:59:59.999,16150911.002635,22378,297.09196,8043598.3781736,0
2023-05-17 05:00:00,27072.51,27072.51,26985.37,26990.78,998.82757,2023-05-17 05:59:59.999,26984914.7525267,30405,510.72669,13797574.6665249,0
2023-05-17 06:00:00,26990.78,27005.97,26931.54,26993.92,1101.58501,2023-05-17 06:59:59.999,29700603.6954607,33925,500.47068,13492549.0705993,0
2023-05-17 07:00:00,26993.93,27032.66,26760.0,26845.14,2346.35861,2023-05-17 07:59:59.999,63086412.6417256,59301,990.04776,26616448.7969441,0
2023-05-17 08:00:00,26845.14,26861.89,26774.83,26813.07,2167.66485,2023-05-17 08:59:59.999,58116988.0252241,44969,994.36713,26660143.3040816,0
2023-05-17 09:00:00,26813.08,26877.42,26798.55,26871.8,892.06297,2023-05-17 09:59:59.999,23948993.1033549,32439,513.85964,13794508.2564336,0
2023-05-17 10:00:00,26871.8,26914.3,26835.0,26868.21,1099.71969,2023-05-17 10:59:59.999,29548449.5145139,33749,582.0752,15641071.8839757,0
2023-05-17 11:00:00,26868.22,26868.22,26573.62,26637.62,3524.12183,2023-05-17 11:59:59.999,94074046.2902693,70907,1541.71205,41144194.5993117,0
2023-05-17 12:00:00,26637.61,26760.56,26600.1,26669.89,2011.23741,2023-05-17 12:59:59.999,53685539.6332602,45467,1010.0892,26965469.1623883,0
2023-05-17 13:00:00,26669.88,26757.77,26590.68,26635.91,1843.73332,2023-05-17 13:59:59.999,49210590.6179997,40920,917.21947,24479918.7353187,0
2023-05-17 14:00:00,26635.91,26830.22,26544.71,26780.77,2855.97748,2023-05-17 14:59:59.999,76232210.2288117,58441,1417.44162,37830971.6202078,0
2023-05-17 15:00:00,26780.78,26836.06,26708.68,26796.93,1501.02651,2023-05-17 15:59:59.999,40190369.0111546,39581,740.87472,19835941.7423733,0
2023-05-17 16:00:00,26796.93,26947.76,26741.36,26905.1,1897.00592,2023-05-17 16:59:59.999,50929739.5282945,41689,1002.63823,26916835.8464973,0
2023-05-17 17:00:00,26905.1,27174.0,26862.19,27086.12,2961.63608,2023-05-17 17:59:59.999,79943473.9318118,53482,1627.43195,43928747.1439547,0
2023-05-17 18:00:00,27086.12,27205.0,27064.95,27099.07,2469.59544,2023-05-17 18:59:59.999,66993763.4242145,49759,1242.63202,33707710.8106078,0
2023-05-17 19:00:00,27099.08,27447.29,27099.07,27385.09,4016.4588,2023-05-17 19:59:59.999,109833836.0636292,77063,2155.50565,58929530.2490625,0
2023-05-17 20:00:00,27385.09,27467.02,27274.45,27340.59,2209.3942,2023-05-17 20:59:59.999,60478365.2166331,52868,1140.39977,31221091.0132675,0
2023-05-17 21:00:00,27340.6,27500.0,27275.0,27364.96,1881.97764,2023-05-17 21:59:59.999,51533903.7322571,46526,930.40417,25480755.1384479,0
2023-05-17 22:00:00,27364.96,27388.88,27301.12,27333.73,973.19375,2023-05-17 22:59:59.999,26604702.9443717,28420,484.00078,13231182.8220864,0
2023-05-17 23:00:00,27333.72,27431.0,27333.72,27405.61,1145.21587,2023-05-17 23:59:59.999,31373965.3172439,25842,611.60504,16754376.786759,0
2023-05-18 00:00:00,27405.62,27485.33,27354.15,27357.42,1554.65732,2023-05-18 00:59:59.999,42598868.1717224,39766,784.48781,21496743.6680035,0
2023-05-18 01:00:00,27357.42,27392.55,27306.59,27323.21,963.18663,2023-05-18 01:59:59.999,26350625.6131771,23337,419.15966,11467185.8831609,0
2023-05-18 02:00:00,27323.21,27388.86,27286.58,27349.32,1112.44294,2023-05-18 02:59:59.999,30414676.8542985,22774,602.55925,16475728.2788108,0
2023-05-18 03:00:00,27349.32,27378.9,27331.9,27365.69,1163.73376,2023-05-18 03:59:59.999,31834593.3012926,29270,597.93229,16356331.7597336,0
2023-05-18 04:00:00,27365.69,27367.09,27300.0,27302.62,803.62547,2023-05-18 04:59:59.999,21964475.9605491,25464,312.71589,8546827.3554707,0
2023-05-18 05:00:00,27302.62,27318.63,27217.01,27220.16,1187.68354,2023-05-18 05:59:59.999,32392149.7515301,32132,532.47739,14522528.4808183,0
2023-05-18 06:00:00,27220.16,27250.0,27152.29,27210.88,1481.05219,2023-05-18 06:59:59.999,40291319.886018,43475,702.78095,19120004.6864465,0
2023-05-18 07:00:00,27210.89,27454.14,27200.0,27391.61,2215.54298,2023-05-18 07:59:59.999,60549698.3191146,55635,1275.16576,34842757.0730583,0
2023-05-18 08:00:00,27391.61,27440.01,27346.45,27388.54,1700.75228,2023-05-18 08:59:59.999,46594288.3569975,39336,862.52801,23628718.9630382,0
2023-05-18 09:00:00,27388.53,27430.0,27354.63,27405.0,1177.10188,2023-05-18 09:59:59.999,32237660.9495953,30477,574.44618,15733330.9007473,0
2023-05-18 10:00:00,27405.0,27423.74,27334.02,27347.86,1060.68169,2023-05-18 10:59:59.999,29042393.7645764,27241,489.41784,13400671.6371862,0
2023-05-18 11:00:00,27347.86,27400.0,27342.62,27398.97,994.18461,2023-05-18 11:59:59.999,27210275.2261569,26865,486.71654,13320538.8357838,0
2023-05-18 12:00:00,27398.97,27472.14,27226.33,27237.02,2455.64136,2023-05-18 12:59:59.999,67133035.8491791,59233,1169.70197,31985561.6269678,0
2023-05-18 13:00:00,27237.02,27283.0,27180.17,27257.21,2118.36446,2023-05-18 13:59:59.999,57690079.0512927,45700,974.20422,26531667.7039316,0
2023-05-18 14:00:00,27257.21,27404.51,27021.95,27244.99,3841.20211,2023-05-18 14:59:59.999,104571014.625389,77817,1945.24361,52963233.2114166,0
2023-05-18 15:00:00,27245.0,27300.0,27045.1,27086.77,2964.70782,2023-05-18 15:59:59.999,80513566.6941381,59991,1345.208,36539659.6198551,0
2023-05-18 16:00:00,27086.78,27118.36,26981.56,27069.56,2607.92394,2023-05-18 16:59:59.999,70569932.2466981,44238,1200.88016,32498416.1971411,0
2023-05-18 17:00:00,27069.55,27090.58,26361.2,26488.99,7917.59124,2023-05-18 17:59:59.999,211441314.0742136,125967,3508.98566,93704906.2672511,0
2023-05-18 18:00:00,26489.0,26653.4,26409.77,26617.62,4334.33737,2023-05-18 18:59:59.999,115134447.3007666,76089,2026.38359,53832509.3911118,0
2023-05-18 19:00:00,26617.62,26847.99,26572.71,26734.01,2789.36175,2023-05-18 19:59:59.999,74520916.8748953,54538,1490.63346,39823452.5278789,0
2023-05-18 20:00:00,26734.01,26771.53,26691.2,26720.63,1111.68683,2023-05-18 20:59:59.999,29722112.3745519,26832,532.46237,14236339.2290354,0
2023-05-18 21:00:00,26720.63,27065.27,26720.63,26917.24,2155.55537,2023-05-18 21:59:59.999,57985021.7493324,45355,1178.08675,31691930.0244712,0
2023-05-18 22:00:00,26917.24,26948.14,26843.93,26891.75,792.82654,2023-05-18 22:59:59.999,21324289.7089025,25777,360.15944,9687134.3585222,0
2023-05-18 23:00:00,26891.74,26894.92,26817.48,26821.28,694.80735,2023-05-18 23:59:59.999,18658815.9902494,20009,287.55694,7721878.2270028,0
2023-05-19 00:00:00,26821.28,26929.04,26799.28,26885.47,858.88397,2023-05-19 00:59:59.999,23069418.2847155,27589,416.24407,11179885.9582757,0
2023-05-19 01:00:00,26885.47,26914.64,26749.33,26809.99,971.75973,2023-05-19 01:59:59.999,26057292.0512452,24138,369.63191,9911488.7429803,0
2023-05-19 02:00:00,26810.0,26849.21,26762.77,26802.05,768.22407,2023-05-19 02:59:59.999,20593863.4836524,19117,323.28569,8665456.2840415,0
2023-05-19 03:00:00,26802.05,26874.59,26769.35,26834.73,686.05386,2023-05-19 03:59:59.999,18409963.3160484,25580,291.76387,7829943.5727248,0
2023-05-19 04:00:00,26834.73,26876.25,26812.03,26875.0,567.94706,2023-05-19 04:59:59.999,15242217.086018,23254,236.22955,6340491.0130759,0
2023-05-19 05:00:00,26874.99,26888.82,26827.28,26876.45,613.86669,2023-05-19 05:59:59.999,16491107.0093344,22956,255.16904,6854892.4459688,0
2023-05-19 06:00:00,26876.44,26938.49,26866.05,26902.72,1116.97452,2023-05-19 06:59:59.999,30053110.0742411,29565,493.72736,13284411.8022207,0
2023-05-19 07:00:00,26902.72,26960.24,26844.04,26851.38,1597.05942,2023-05-19 07:59:59.999,42957711.7035962,45848,641.227,17246690.8987366,0
2023-05-19 08:00:00,26851.39,26926.61,26834.32,26886.52,844.68404,2023-05-19 08:59:59.999,22710172.8621504,32346,395.1349,10623836.8051828,0
2023-05-19 09:00:00,26886.53,26906.73,26819.0,26842.18,911.71229,2023-05-19 09:59:59.999,24479780.2667033,29008,376.76767,10115845.6608614,0
2023-05-19 10:00:00,26842.18,26876.66,26790.72,26823.08,1055.88297,2023-05-19 10:59:59.999,28336353.3105057,26307,495.82322,13306575.4073282,0
2023-05-19 11:00:00,26823.08,26878.88,26798.54,26855.89,1023.64289,2023-05-19 11:59:59.999,27472395.2563453,26380,479.91112,12879720.1041856,0
2023-05-19 12:00:00,26855.9,26988.2,26855.89,26909.94,1400.69728,2023-05-19 12:59:59.999,37716837.529006,34733,715.0459,19254702.6321847,0
2023-05-19 13:00:00,26909.93,26955.0,26843.2,26865.46,1042.98471,2023-05-19 13:59:59.999,28060912.27897,30288,521.83769,14039512.8880856,0
2023-05-19 14:00:00,26865.47,26865.47,26762.31,26835.33,1409.69993,2023-05-19 14:59:59.999,37793829.6874854,37052,622.06696,16676609.2892431,0
2023-05-19 15:00:00,26835.34,27183.6,26630.0,26883.65,6876.15325,2023-05-19 15:59:59.999,185051084.9987078,124301,3519.84869,94724659.0648597,0
2023-05-19 16:00:00,26883.65,26961.34,26801.56,26837.72,1752.64044,2023-05-19 16:59:59.999,47123005.7601158,39232,854.06644,22964421.6505704,0
2023-05-19 17:00:00,26837.73,26973.56,26825.0,26919.17,1328.47539,2023-05-19 17:59:59.999,35747290.5901385,35088,668.2243,17981418.9965656,0
2023-05-19 18:00:00,26919.16,26937.62,26872.83,26890.8,910.10451,2023-05-19 18:59:59.999,24485888.1658005,26681,487.05918,13103962.6136187,0
2023-05-19 19:00:00,26890.8,26890.81,26780.73,26834.46,1018.50532,2023-05-19 19:59:59.999,27329282.779903,28862,464.08044,12452131.6435758,0
2023-05-19 20:00:00,26834.47,26875.81,26807.73,26831.04,599.06929,2023-05-19 20:59:59.999,16079441.0931515,19378,286.71293,7694954.1173589,0
2023-05-19 21:00:00,26831.03,26906.13,26826.57,26906.12,556.46863,2023-05-19 21:59:59.999,14951556.7970363,19529,305.53001,8208641.6077998,0
2023-05-19 22:00:00,26906.13,26921.21,26862.18,26871.15,454.80868,2023-05-19 22:59:59.999,12226813.2696878,15341,213.64668,5743317.5642699,0
2023-05-19 23:00:00,26871.15,26900.0,26864.03,26880.26,387.8365,2023-05-19 23:59:59.999,10425429.5087463,13722,189.2135,5086126.6233662,0
2023-05-20 00:00:00,26880.26,26908.42,26825.11,26845.71,564.98609,2023-05-20 00:59:59.999,15177016.5508133,24339,257.26718,6910765.8439378,0
2023-05-20 01:00:00,26845.71,26885.86,26845.54,26858.98,270.6386,2023-05-20 01:59:59.999,7269188.2851347,14041,137.13224,3683198.873151,0
2023-05-20 02:00:00,26858.98,26870.05,26832.36,26839.63,327.99884,2023-05-20 02:59:59.999,8807418.0502562,12311,138.3565,3715217.2937026,0
2023-05-20 03:00:00,26839.63,26874.74,26839.62,26865.58,318.51343,2023-05-20 03:59:59.999,8554463.7202358,16334,171.26475,4599586.798729,0
2023-05-20 04:00:00,26865.59,26873.63,26851.11,26873.63,337.53628,2023-05-20 04:59:59.999,9066916.4681615,15527,147.76932,3969283.1430658,0
2023-05-20 05:00:00,26873.62,26873.63,26840.0,26869.36,358.13357,2023-05-20 05:59:59.999,9620014.3470438,18345,148.14926,3979400.4081054,0
2023-05-20 06:00:00,26869.36,26870.0,26835.1,26854.04,530.4636,2023-05-20 06:59:59.999,14245683.7033797,22696,224.68766,6034278.1214918,0
2023-05-20 07:00:00,26854.05,26857.21,26840.0,26854.98,338.19574,2023-05-20 07:59:59.999,9080215.6260083,17655,145.04893,3894423.2083436,0
2023-05-20 08:00:00,26854.98,26917.38,26854.97,26908.98,465.98316,2023-05-20 08:59:59.999,12526303.3083029,21982,242.42907,6516630.1877767,0
2023-05-20 09:00:00,26908.99,26913.53,26869.96,26880.31,566.81186,2023-05-20 09:59:59.999,15242099.109749,16715,237.47429,6385290.0218246,0
2023-05-20 10:00:00,26880.31,26902.68,26874.88,26887.08,424.02931,2023-05-20 10:59:59.999,11401611.0248433,15376,196.90731,5294328.1429415,0
2023-05-20 11:00:00,26887.08,26904.11,26871.78,26880.06,379.04245,2023-05-20 11:59:59.999,10190208.8822311,16624,148.51699,3992595.0507009,0
2023-05-20 12:00:00,26880.05,26945.66,26880.05,26895.77,656.69076,2023-05-20 12:59:59.999,17671460.2675025,21444,324.81498,8740252.0744175,0
2023-05-20 13:00:00,26895.77,26916.76,26875.51,26889.11,627.69597,2023-05-20 13:59:59.999,16879731.4311156,18321,263.69739,7090867.904507,0
2023-05-20 14:00:00,26889.12,26928.23,26889.11,26920.01,540.29829,2023-05-20 14:59:59.999,14538702.3916297,17237,290.4342,7815301.8819512,0
2023-05-20 15:00:00,26920.02,26976.0,26891.6,26945.66,767.49336,2023-05-20 15:59:59.999,20672468.1401042,24256,387.08918,10427169.8795129,0
2023-05-20 16:00:00,26945.67,26948.19,26913.25,26918.46,424.56655,2023-05-20 16:59:59.999,11434273.5908522,15913,188.70015,5082210.1039801,0
2023-05-20 17:00:00,26918.46,27146.22,26917.69,27139.45,1493.95747,2023-05-20 17:59:59.999,40399075.9520126,36276,863.11345,23339936.4067676,0
2023-05-20 18:00:00,27139.46,27150.0,27027.14,27029.05,2061.90664,2023-05-20 18:59:59.999,55874817.2065791,38785,918.39827,24893211.5884915,0
2023-05-20 19:00:00,27029.04,27073.61,26969.55,27063.03,940.38514,2023-05-20 19:59:59.999,25421064.809211,28404,434.5342,11746163.9809565,0
2023-05-20 20:00:00,27063.04,27091.95,27004.16,27011.29,575.07562,2023-05-20 20:59:59.999,15553878.8289072,21254,243.79553,6593650.1428149,0
2023-05-20 21:00:00,27011.29,27055.69,26967.18,27033.03,580.97902,2023-05-20 21:59:59.999,15690752.0677416,18053,260.85851,7044735.5332264,0
2023-05-20 22:00:00,27033.02,27068.06,27011.31,27067.32,314.66996,2023-05-20 22:59:59.999,8509317.0729242,14255,149.07814,4031281.0055378,0
2023-05-20 23:00:00,27067.31,27129.36,27045.73,27102.43,568.49547,2023-05-20 23:59:59.999,15398972.9104274,15239,250.42618,6783147.0382293,0
2023-05-21 00:00:00,27102.42,27277.55,27063.09,27237.75,1460.27722,2023-05-21 00:59:59.999,39703477.7372824,32973,733.12108,19934829.7716019,0
2023-05-21 01:00:00,27237.76,27257.19,27150.95,27158.79,820.46066,2023-05-21 01:59:59.999,22319652.8447731,20849,359.92185,9790842.4557055,0
2023-05-21 02:00:00,27158.79,27191.04,27145.59,27168.54,544.77241,2023-05-21 02:59:59.999,14800056.380301,15834,262.35711,7127870.9397407,0
2023-05-21 03:00:00,27168.53,27191.1,27156.6,27176.22,367.38889,2023-05-21 03:59:59.999,9982480.4623376,18654,163.72142,4448488.6941954,0
2023-05-21 04:00:00,27176.22,27176.22,27118.0,27129.32,462.73225,2023-05-21 04:59:59.999,12565739.1329084,16080,183.96387,4995565.2045717,0
2023-05-21 05:00:00,27129.32,27138.34,27089.74,27098.85,668.41698,2023-05-21 05:59:59.999,18123694.6505308,15642,304.01727,8242668.5733738,0
2023-05-21 06:00:00,27098.84,27103.0,27065.01,27083.85,484.56662,2023-05-21 06:59:59.999,13124436.496148,14516,171.16074,4636105.6452347,0
2023-05-21 07:00:00,27083.85,27083.86,27047.88,27054.99,573.34622,2023-05-21 07:59:59.999,15517985.5151498,17506,227.56839,6158973.7465387,0
2023-05-21 08:00:00,27055.0,27072.67,27025.74,27042.87,503.95228,2023-05-21 08:59:59.999,13630319.0383963,16949,227.69486,6158294.171591,0
2023-05-21 09:00:00,27042.88,27077.22,27030.0,27077.21,486.32887,2023-05-21 09:59:59.999,13156435.7729625,15940,226.80208,6135705.5605409,0
2023-05-21 10:00:00,27077.22,27085.81,26890.39,26955.0,1582.39716,2023-05-21 10:59:59.999,42662597.821384,34561,684.7795,18457415.1878268,0
2023-05-21 11:00:00,26954.99,26955.0,26776.23,26829.94,2524.77054,2023-05-21 11:59:59.999,67846201.3389884,43754,1029.49724,27665131.1257807,0
2023-05-21 12:00:00,26829.93,26949.82,26803.58,26930.01,1672.18181,2023-05-21 12:59:59.999,44911111.7238778,33072,869.52637,23354198.537955,0
2023-05-21 13:00:00,26930.0,26935.79,26888.07,26890.69,637.30013,2023-05-21 13:59:59.999,17153464.0323012,20416,270.5815,7282890.2615921,0
2023-05-21 14:00:00,26890.69,26972.21,26881.0,26898.32,850.35544,2023-05-21 14:59:59.999,22902287.2914433,25840,451.36017,12154998.5279541,0
2023-05-21 15:00:00,26898.32,26977.0,26811.0,26898.97,1138.95152,2023-05-21 15:59:59.999,30627134.0404268,35298,508.73042,13680183.9146724,0
2023-05-21 16:00:00,26898.97,26916.81,26851.65,26886.43,707.36867,2023-05-21 16:59:59.999,19018491.231565,27275,346.67571,9319718.2350908,0
2023-05-21 17:00:00,26886.42,26933.33,26832.98,26871.55,831.38138,2023-05-21 17:59:59.999,22349611.1809886,28189,400.91397,10777440.8119911,0
2023-05-21 18:00:00,26871.55,26894.75,26846.38,26872.28,608.30466,2023-05-21 18:59:59.999,16343420.076365,20464,280.61482,7538844.2643803,0
2023-05-21 19:00:00,26872.27,26916.99,26855.8,26902.12,632.57797,2023-05-21 19:59:59.999,17005511.2521562,19279,361.73945,9724337.2281192,0
2023-05-21 20:00:00,26902.13,26926.29,26820.0,26845.8,714.82489,2023-05-21 20:59:59.999,19213278.434647,19707,369.79553,9938148.1360453,0
2023-05-21 21:00:00,26845.79,26846.65,26666.03,26745.15,2132.48646,2023-05-21 21:59:59.999,57016942.6954152,43650,918.95845,24566551.843103,0
2023-05-21 22:00:00,26745.15,26794.81,26731.42,26754.81,515.25099,2023-05-21 22:59:59.999,13792769.9167512,16219,269.07554,7202413.047026,0
2023-05-21 23:00:00,26754.82,26804.63,26726.15,26747.78,427.47877,2023-05-21 23:59:59.999,11446471.2123426,16270,232.86225,6235231.4474364,0
2023-05-22 00:00:00,26747.78,26779.54,26549.29,26656.11,1814.57122,2023-05-22 00:59:59.999,48337252.6141766,46881,801.14651,21339136.2585683,0
2023-05-22 01:00:00,26656.1,26688.23,26560.0,26584.17,1348.4227,2023-05-22 01:59:59.999,35907026.8827058,32441,688.42802,18331497.3959258,0
2023-05-22 02:00:00,26584.17,26666.04,26538.21,26649.67,1427.40856,2023-05-22 02:59:59.999,37988444.3733216,30076,727.93809,19369559.9790963,0
2023-05-22 03:00:00,26649.67,26675.69,26635.77,26644.8,627.38681,2023-05-22 03:59:59.999,16722725.6441424,17462,279.59981,7452393.3451732,0
2023-05-22 04:00:00,26644.8,26728.79,26643.12,26691.67,767.58316,2023-05-22 04:59:59.999,20482175.056497,19350,368.19535,9824572.6670646,0
