entry_time,pnl
2025-07-13 12:00:00,0.0136
2025-07-13 13:00:00,0.0136
2025-09-07 11:00:00,0.005431570210759631
2025-09-07 14:00:00,0.01209095362218156
2025-09-28 20:00:00,0.0136
2025-09-28 21:00:00,0.0136
